date,open,high,low,close,volume,market_cap,daily_return,log_return,volatility
2023-04-05,1726.83,1747.71,1712.29,1729.62,16968,29348192.159999996,0.001511282505602063,0.0015101416674706918,0.024078432075103913
2023-04-06,1711.96,1715.04,1693.51,1703.44,37518,63909661.92,-0.01513627270729978,-0.01525199530719794,0.026144199924763127
2023-04-07,1685.77,1698.57,1684.72,1691.91,61925,104771526.75,-0.006768656365941816,-0.006791667616053637,0.020531706676950947
2023-04-08,1694.26,1714.21,1685.32,1698.81,69848,118658480.88,0.0040782311115838965,0.004069937667824555,0.02130180599115543
2023-04-09,1668.9,1681.98,1655.44,1667.45,11700,19509165.0,-0.018459980810096366,-0.018632492597190735,0.026130976010700763
2023-04-10,1673.62,1693.11,1667.72,1676.76,33199,55666755.24,0.0055833758133676525,0.0055678465476335665,0.025577454595058117
2023-04-11,1662.4,1690.28,1664.44,1676.86,54589,91538110.53999999,5.963882726200964e-05,5.9637048937855475e-05,0.025370544036311952
2023-04-12,1698.09,1702.84,1680.33,1688.41,42115,71107387.15,0.006887873764059194,0.006864260728626356,0.02727251356311149
2023-04-13,1688.02,1707.05,1686.04,1693.39,71934,121812316.26,0.002949520554841545,0.002945179253499934,0.023949907524647117
2023-04-14,1723.98,1728.79,1720.67,1721.17,64316,110698769.72,0.016404962826047198,0.016271855200915574,0.028027175847981235
2023-04-15,1717.91,1725.99,1715.82,1724.18,15520,26759273.6,0.0017488104022262974,0.0017472830137974051,0.02796667821373003
2023-04-16,1711.77,1723.48,1714.9,1716.09,46455,79720960.95,-0.00469208551311362,-0.004703127901103714,0.017370784667798282
2023-04-17,1710.92,1734.56,1712.23,1719.04,96465,165827193.6,0.0017190240605096108,0.001717548229732984,0.01741980819793961
2023-04-18,1726.7,1738.5,1717.5,1730.4,51605,89297292.0,0.006608339538347163,0.006586600184085817,0.017110806075293725
2023-04-19,1728.66,1741.15,1729.4,1731.88,24955,43219065.400000006,0.0008552935737402567,0.0008549280186147329,0.017193010424777822
2023-04-20,1732.53,1737.36,1724.14,1733.19,54049,93677186.31,0.0007564034459661695,0.0007561175170556254,0.017432642498214287
2023-04-21,1717.79,1726.9,1709.32,1719.65,23917,41128869.050000004,-0.007812184469100258,-0.007842859445681444,0.012512997349258995
2023-04-22,1699.69,1716.85,1698.09,1706.89,80293,137051318.77,-0.007420114558195023,-0.007447780549735234,0.014174911017206356
2023-04-23,1676.72,1691.8,1671.75,1679.34,88581,148757616.54,-0.016140465993707998,-0.01627214211323939,0.020563602846074114
2023-04-24,1722.07,1722.54,1703.21,1714.83,74925,128483637.75,0.021133302368787854,0.020913091256501894,0.031729660198078664
2023-04-25,1697.1,1697.81,1678.13,1690.45,80269,135690731.05,-0.014217152720677806,-0.014319184660044554,0.0332481642431486
2023-04-26,1679.38,1691.31,1667.09,1677.1,40954,68683953.39999999,-0.007897305451211256,-0.007928654324738537,0.03311618182228881
2023-04-27,1666.54,1674.85,1655.36,1663.23,82617,137411072.91,-0.008270228370401256,-0.008304616438415438,0.03264533428268536
2023-04-28,1691.93,1693.87,1667.3,1681.63,51458,86533316.54,0.01106281151734878,0.011002066216622416,0.03653496901138296
2023-04-29,1679.08,1693.87,1672.78,1676.23,99037,166008790.51,-0.0032111701147101712,-0.0032163369855621646,0.03620371298477784
2023-04-30,1704.9,1709.16,1688.25,1701.68,31113,52944369.84,0.015182880630939755,0.015068774225168254,0.03594939573984132
2023-05-01,1680.89,1698.47,1676.61,1688.71,53939,91087328.69,-0.007621879554322808,-0.007651074519909138,0.02898698703599631
2023-05-02,1689.23,1707.55,1683.8,1694.79,39345,66681512.55,0.0036003813561831244,0.003593915498283488,0.025578737588782766
2023-05-03,1678.42,1684.23,1668.64,1678.59,56313,94526438.67,-0.009558706388402172,-0.009604684048194269,0.026258717680689703
2023-05-04,1717.95,1733.13,1721.44,1721.99,79166,136323060.34,0.02585503309325099,0.02552644348430997,0.03418314061359328
2023-05-05,1693.75,1708.85,1681.8,1698.74,57861,98290795.14,-0.013501820568063705,-0.013593799003241591,0.03777141820255723
2023-05-06,1701.02,1729.32,1691.24,1705.43,59298,101128588.14,0.003938213028479964,0.003930478567537328,0.03741664570287246
2023-05-07,1711.49,1729.11,1713.42,1718.61,57221,98340582.80999999,0.007728256216906981,0.007698546217644226,0.035179724434979236
2023-05-08,1723.43,1743.17,1713.59,1727.38,54942,94905711.96000001,0.005102961113923499,0.005089985133087655,0.03362206112564626
2023-05-09,1725.88,1738.33,1713.24,1724.18,13453,23195393.54,-0.0018525165279209554,-0.0018542345587789833,0.03399345822942031
2023-05-10,1731.06,1726.3,1715.0,1722.08,64935,111823264.8,-0.0012179702815252602,-0.0012187126101459503,0.031462406795365556
2023-05-11,1727.44,1725.71,1707.5,1723.46,53370,91981060.2,0.0008013564991173894,0.0008010355844313193,0.018421621261093462
2023-05-12,1724.2,1732.25,1713.17,1721.02,18328,31542854.56,-0.0014157566755248485,-0.0014167598059111424,0.009896009599577388
2023-05-13,1732.68,1757.08,1724.02,1740.8,25534,44449587.199999996,0.011493184274441903,0.011427639367115222,0.013796095387385122
2023-05-14,1786.1,1796.95,1772.84,1785.51,95280,170123392.8,0.025683593749999956,0.025359311029276545,0.02643172806940577
2023-05-15,1774.52,1785.25,1760.07,1774.86,94925,168478585.5,-0.005964682359661966,-0.005982542131478065,0.028821513538839924
2023-05-16,1749.41,1756.54,1735.07,1747.96,46320,80965507.2,-0.015156124990139963,-0.015272152900962262,0.034497135361118675
2023-05-17,1744.89,1750.08,1734.03,1746.7,59170,103352239.0,-0.0007208402938282399,-0.0007211002241124978,0.034447247442227484
2023-05-18,1807.1,1803.99,1787.71,1798.79,90201,162252656.79,0.029821949962786976,0.029385923185022363,0.04383922807344079
2023-05-19,1783.48,1785.1,1776.85,1783.22,18640,33239220.8,-0.008655818633637069,-0.008693497818772067,0.045854674069504386
2023-05-20,1817.25,1820.98,1806.19,1816.5,40049,72749008.5,0.018662868294433643,0.018490853860659132,0.047510918291262826
2023-05-21,1840.74,1857.92,1835.97,1850.55,15618,28901889.9,0.018744838976052725,0.018571319524326543,0.04469923222545191
2023-05-22,1839.45,1853.86,1826.38,1839.98,66053,121536198.94,-0.005711815406230558,-0.005728190206843517,0.044626248121002715
2023-05-23,1857.61,1859.64,1839.35,1851.86,11920,22074171.2,0.006456591919477228,0.0064358374175341486,0.037794686464596584
2023-05-24,1887.71,1896.21,1885.41,1884.93,53937,101667469.41,0.01785772142602582,0.01770014551779105,0.037178367692501504
2023-05-25,1867.07,1888.52,1868.91,1877.85,79724,149709713.4,-0.0037561076538652483,-0.0037631795402841514,0.03239947603441316
2023-05-26,1872.03,1886.77,1865.87,1874.27,22207,41621913.89,-0.0019064355512953268,-0.0019082551125028373,0.029340124091997443
2023-05-27,1871.8,1867.97,1858.66,1863.14,75774,141177570.36,-0.005938311982798594,-0.00595601387175042,0.02845224403997424
2023-05-28,1842.59,1858.64,1828.83,1843.35,42972,79212436.2,-0.01062185343023081,-0.010678667990811854,0.025392490225750616
2023-05-29,1832.47,1833.82,1830.99,1830.86,20799,38080057.14,-0.006775707272086207,-0.006798766597793127,0.025667929951587495
2023-05-30,1814.98,1814.64,1792.7,1806.88,81088,146516285.44,-0.013097669947456314,-0.013184200825562643,0.02677048088633589
2023-05-31,1807.29,1817.96,1791.42,1808.06,38916,70362462.96,0.0006530594173381754,0.0006528462668318035,0.012786118024331343
2023-06-01,1797.12,1806.96,1784.21,1793.16,80463,144283033.08,-0.008240876962047672,-0.008275020700889873,0.012682278474095287
2023-06-02,1800.4,1815.24,1788.71,1798.34,86700,155916078.0,0.0028887550469560708,0.0028845906121890267,0.015368728944814322
2023-06-03,1770.85,1781.56,1752.88,1767.72,47158,83362139.76,-0.017026813617002312,-0.017173436538643873,0.01906011496824283
2023-06-04,1776.73,1791.92,1768.66,1774.84,94607,167912287.88,0.004027787206118516,0.004019697386668234,0.021694923664627868
2023-06-05,1789.27,1797.86,1778.71,1792.01,81696,146400048.96,0.00967411146920294,0.00962761687493297,0.02621622237791369
2023-06-06,1750.4,1768.59,1747.22,1752.63,71510,125330571.30000001,-0.02197532379841627,-0.022220377975660444,0.0313420100025291
2023-06-07,1756.34,1775.71,1756.7,1760.62,68692,120940509.03999999,0.004558862965942545,0.004548502825212952,0.03229577665369893
2023-06-08,1777.47,1783.69,1774.19,1785.67,71744,128111108.48,0.014227942429371643,0.01412767520155323,0.03620620098739543
2023-06-09,1768.2,1770.87,1752.11,1761.98,25810,45476703.8,-0.013266729014879575,-0.013355518233647359,0.037982413387262694
2023-06-10,1795.98,1808.94,1794.53,1795.93,15126,27165237.18,0.01926809611913871,0.01908481690756001,0.03938623959109922
2023-06-11,1810.78,1812.23,1787.73,1804.81,40009,72208643.28999999,0.004944513427583397,0.004932329467064709,0.03944429263676036
2023-06-12,1799.03,1795.78,1783.28,1791.21,10192,18256012.32,-0.0075354192408064735,-0.007563953950084097,0.03951153255150038
2023-06-13,1790.86,1811.16,1778.04,1790.59,46413,83106653.67,-0.0003461347357374134,-0.0003461946541920266,0.030145880529813204
2023-06-14,1795.69,1812.81,1784.23,1802.26,22816,41120364.16,0.0065174048777219,0.006496258424819817,0.03032041862787333
2023-06-15,1803.3,1814.97,1793.04,1804.28,49082,88557670.96,0.0011208149767514275,0.0011201873325835839,0.02758782361741529
2023-06-16,1812.2,1819.01,1799.19,1815.55,75048,136253396.4,0.006246258895515,0.006226831875913607,0.021601805191826293
2023-06-17,1787.74,1804.58,1791.96,1797.64,60940,109548181.60000001,-0.009864779267990342,-0.009913758582611969,0.017484792435991818
2023-06-18,1799.02,1807.04,1784.42,1801.53,42130,75898458.9,0.002163948287754902,0.002161610323873306,0.016804352102406075
2023-06-19,1773.4,1789.15,1767.88,1773.75,50142,88939372.5,-0.01542022614111338,-0.015540354364581559,0.021953361866186495
2023-06-20,1768.81,1784.55,1764.88,1772.03,46468,82342690.03999999,-0.0009696969696969537,-0.000970167429963993,0.02192729163126782
2023-06-21,1750.59,1761.6,1751.72,1754.45,40698,71402606.10000001,-0.009920825268195155,-0.009970364574718848,0.021098934398742827
2023-06-22,1733.85,1753.04,1728.9,1740.24,20655,35944657.2,-0.008099404371740504,-0.008132382738122597,0.020583231305498377
2023-06-23,1766.44,1774.19,1752.31,1765.46,57897,102214837.62,0.014492253941984945,0.014388244909077754,0.0265926955599491
2023-06-24,1797.13,1798.96,1773.95,1787.79,40075,71645684.25,0.012648261642857817,0.012568940530753076,0.030037285946111648
2023-06-25,1806.86,1811.62,1797.63,1800.47,19359,34855298.730000004,0.007092555613354978,0.007067521740515893,0.030984445680470242
2023-06-26,1782.39,1791.23,1767.25,1779.13,52056,92614391.28,-0.011852460746360594,-0.01192326115468726,0.029028780108912435
2023-06-27,1776.67,1784.8,1761.24,1773.3,61831,109644912.3,-0.0032768825212323716,-0.0032822632586731832,0.029250365696974114
2023-06-28,1797.4,1810.16,1784.98,1798.06,69191,124409569.46,0.01396266847121197,0.013866088387920802,0.029385920587346438
2023-06-29,1792.37,1817.67,1795.26,1801.39,43272,77949748.08,0.0018519960401768287,0.0018502832099542164,0.026306998687351382
2023-06-30,1846.43,1861.48,1850.81,1848.28,24671,45598915.88,0.026029899133446888,0.02569688777957508,0.032701993631120294
2023-07-01,1851.8,1864.96,1843.11,1856.65,37048,68785169.2,0.004528534637609161,0.004518311676364113,0.0319554821959669
2023-07-02,1861.76,1870.5,1851.72,1860.99,86274,160555051.26,0.0023375434249857108,0.0023348156204345666,0.03201760129156946
2023-07-03,1861.47,1871.46,1843.9,1855.3,35963,66722153.9,-0.0030575123993143993,-0.0030621961398500518,0.02755849415990754
2023-07-04,1868.34,1869.04,1848.95,1858.48,53954,100272429.92,0.0017140085161428953,0.0017125412798772405,0.02600707814967819
2023-07-05,1856.25,1864.06,1844.75,1855.93,82309,152759742.37,-0.0013720890189832247,-0.001373031195052806,0.025570930575960115
2023-07-06,1862.25,1877.43,1856.9,1870.59,10717,20047113.029999997,0.007899004811603882,0.007867970990177036,0.025544537425373697
2023-07-07,1890.54,1901.59,1889.51,1890.22,21676,40972408.72,0.010494015257218381,0.01043933528805604,0.01273558819965978
2023-07-08,1875.45,1880.73,1859.3,1875.0,14434,27063750.0,-0.008051972786236483,-0.00808456499137828,0.016805328642547
2023-07-09,1852.27,1865.3,1839.79,1848.88,59810,110581512.80000001,-0.013930666666666647,-0.014028609069395648,0.02268652556496288
2023-07-10,1812.56,1817.46,1794.52,1812.65,14994,27178874.1,-0.019595647094457158,-0.01979018740990172,0.029624728088109214
2023-07-11,1823.65,1840.7,1815.61,1823.31,14234,25952994.54,0.005880892615783395,0.005863667665865741,0.030718467728722457
2023-07-12,1798.59,1810.32,1795.15,1801.75,79300,142878775.0,-0.011824648578683816,-0.011895115786529211,0.031953699796086456
2023-07-13,1757.63,1763.8,1749.93,1759.19,53949,94906541.31,-0.023621479117524546,-0.023904938982156093,0.033666996120246644
2023-07-14,1770.03,1778.41,1754.96,1767.46,47405,83786441.3,0.004701027177280492,0.004690011857740394,0.030146417164058956
2023-07-15,1807.78,1823.05,1809.19,1817.82,44872,81569219.03999999,0.028492865467959705,0.028094493254495676,0.048425760265890294
2023-07-16,1816.61,1828.37,1805.34,1818.2,52215,94937313.0,0.00020904159927837007,0.00020901975312770545,0.04720912029860256
2023-07-17,1838.91,1842.58,1827.4,1835.47,33185,60910071.95,0.009498405015949896,0.009453578795212665,0.043550188668071664
2023-07-18,1845.81,1852.33,1827.43,1837.61,53442,98205553.61999999,0.0011659139076094505,0.0011652347578250005,0.04328977182108301
2023-07-19,1834.14,1846.81,1814.94,1836.13,61759,113397552.67,-0.000805393962810319,-0.0008057184667753733,0.04074692650370489
2023-07-20,1860.94,1859.07,1843.22,1855.01,51153,94889326.53,0.0102824963374053,0.010229991088564476,0.026579157935475405
2023-07-21,1858.15,1856.72,1837.52,1849.7,87535,161913489.5,-0.002862518261357083,-0.002866623102081215,0.028538608127694542
2023-07-22,1853.62,1869.08,1852.91,1855.55,12581,23344674.55,0.0031626750283828553,0.0031576842916655433,0.013402812915335849
2023-07-23,1859.69,1878.92,1845.71,1862.49,61717,114947295.33,0.003740130958475918,0.003733154059614998,0.013024645430071655
2023-07-24,1848.71,1859.4,1834.29,1849.62,12763,23606700.06,-0.006910104215324675,-0.006934089543398426,0.014428482741282053
2023-07-25,1869.55,1874.74,1863.54,1869.96,65480,122444980.8,0.010996853407727158,0.010936827677138014,0.017470513986625854
2023-07-26,1872.42,1882.24,1851.73,1866.96,48759,91031102.64,-0.0016043123917088842,-0.0016056006788950806,0.017663958558584558
2023-07-27,1848.48,1865.85,1840.7,1852.35,86067,159426207.45,-0.007825555984059762,-0.007856336334687346,0.017544162297647152
2023-07-28,1871.27,1880.11,1853.35,1863.58,35307,65797419.059999995,0.0060625691688935834,0.006044265736392857,0.018217048542871796
2023-07-29,1842.11,1857.56,1829.66,1846.11,21064,38886461.04,-0.009374429860805611,-0.009418646381823784,0.02070515021069991
2023-07-30,1840.85,1854.57,1839.74,1847.17,86848,160423020.16,0.0005741803034489124,0.0005740155250104834,0.020144332520062574
2023-07-31,1850.11,1860.08,1841.1,1847.49,47548,87844454.52,0.0001732379802616979,0.00017322297629560816,0.018996913648005324
2023-08-01,1875.86,1881.34,1858.67,1869.71,46945,87773535.95,0.012027128698937517,0.011955377520732596,0.0197054313173304
2023-08-02,1880.6,1886.83,1867.06,1879.7,57937,108904178.9,0.005343074594455821,0.005328851014000888,0.020266239218390707
2023-08-03,1881.88,1890.7,1864.87,1879.7,16476,30969937.2,0.0,0.0,0.01762426635814703
2023-08-04,1906.33,1905.58,1887.31,1896.56,61756,117123959.36,0.008969516412193457,0.008929529232427248,0.018588563410684905
2023-08-05,1931.09,1938.58,1919.11,1924.86,12382,23833616.52,0.014921753068713794,0.014811518949423962,0.01607633098387164
2023-08-06,1936.67,1948.98,1913.88,1936.52,59683,115577323.16,0.0060575834086635805,0.006039310008253435,0.014816821918325375
2023-08-07,1935.07,1941.97,1932.66,1937.23,97999,189846602.77,0.00036663706029371745,0.00036656986535032966,0.014717653183056586
2023-08-08,1916.96,1915.73,1901.21,1911.49,55276,105659521.24,-0.013287012899862227,-0.013376075048812974,0.023497843565318303
2023-08-09,1894.83,1900.24,1876.79,1890.69,43402,82059727.38,-0.010881563596984556,-0.010941200835680554,0.027100112376358596
2023-08-10,1887.18,1895.25,1869.33,1885.08,36946,69646165.67999999,-0.00296717071545316,-0.002971581493662578,0.027368244668227844
2023-08-11,1871.76,1887.2,1866.23,1873.39,89698,168039336.22,-0.0062013283255881735,-0.006220636427396325,0.026025361486443844
2023-08-12,1869.77,1882.72,1869.53,1870.15,83933,156967299.95000002,-0.0017294850511639925,-0.001730982337039824,0.017648818392450857
2023-08-13,1871.05,1889.08,1864.74,1871.79,32335,60524329.65,0.0008769350052133529,0.0008765507223559848,0.01468879409459246
2023-08-14,1881.33,1890.54,1868.57,1882.88,55095,103737273.60000001,0.005924809941286302,0.005907327275194875,0.01771976877646131
2023-08-15,1878.96,1889.35,1868.78,1881.97,89930,169245562.1,-0.0004833021753909428,-0.0004834190035310242,0.014146160190441095
2023-08-16,1893.53,1897.4,1878.85,1892.2,37197,70384163.4,0.005435793344208406,0.005421072740911464,0.0116191589403622
2023-08-17,1890.76,1907.74,1880.43,1893.99,32010,60626619.9,0.0009459887961102975,0.0009455416306958756,0.011051977309910895
2023-08-18,1855.87,1865.09,1838.28,1854.98,34123,63297482.54,-0.020596729655383617,-0.02081180058878595,0.023869877009981933
2023-08-19,1826.19,1837.43,1830.57,1836.69,97923,179854194.87,-0.009859944581612767,-0.00990887573987206,0.025352678557502194
2023-08-20,1831.31,1845.32,1830.3,1834.31,12890,23644255.9,-0.001295809309137641,-0.0012966495959999306,0.02509896937540342
2023-08-21,1816.11,1821.95,1798.77,1810.62,18026,32638236.119999997,-0.012914938042097646,-0.012999060933970411,0.024481353327223093
2023-08-22,1818.61,1832.39,1818.36,1823.12,74925,136597266.0,0.006903712540455853,0.006879991032104336,0.027226860835148022
2023-08-23,1857.19,1865.71,1850.54,1854.23,78842,146191201.66,0.01706415375839221,0.016920196451893552,0.03377515428560732
2023-08-24,1875.02,1883.01,1862.99,1879.11,43665,82051338.14999999,0.01341796864466649,0.013328744951094202,0.03748462720716194
2023-08-25,1879.22,1893.54,1864.09,1875.34,19277,36150929.18,-0.0020062689251826304,-0.002008284178560655,0.029916412218899822
2023-08-26,1904.17,1917.55,1895.51,1905.65,52239,99549250.35000001,0.016162402551004096,0.016033181412950306,0.02955990921740717
